code,total,ninni_zahyou,kokyo_zahyou,special_chiban
20482,33858,3340,25781,4737
20485,102410,64128,25454,12828
20486,103426,55449,107,47870
20521,72477,46522,18849,7106
20541,38961,36318,54,2589
20543,38192,6640,26858,4694
20561,46790,2131,40451,4208
20562,45377,33493,7147,4737
20563,38222,32292,2841,3089
20583,75895,11613,54638,9644
20588,103294,1771,89121,12402
20590,88007,29699,46362,11946
20602,54872,13914,33481,7477
21201,453836,364290,64131,25415
21202,271779,236593,13152,22034
21203,591302,506525,49377,35400
21204,131821,107841,18651,5329
21205,324055,272655,31523,19877
21206,381987,239909,118781,23297
21207,101288,93400,2618,5270
21208,138265,84697,46671,6897
21209,121517,107810,5085,8622
21210,283998,137268,125726,21004
21211,133606,93739,33290,6577
21212,106445,58084,41311,7050
21213,169189,151763,12091,5335
21214,149740,134114,9988,5638
21215,133714,124753,1719,7242
21216,85225,72584,7679,4962
21217,254330,187634,41666,25030
21218,151359,86025,47409,17925
21219,461664,416997,19563,25104
21220,376703,334586,20573,21544
21221,117771,69964,39184,8623
21302,25322,23372,20,1930
21303,25627,23217,367,2043
21341,113460,100019,5972,7469
21361,77690,62743,10643,4304
21362,42339,39143,223,2973
21381,38329,31082,4444,2803
21382,44447,36713,5081,2653
21401,213180,175670,18217,19293
21403,63157,56063,3503,3591
21404,56421,36067,15987,4367
21421,16720,10306,5807,607
21501,20779,19656,484,639
21502,22328,17765,3464,1099
21503,40485,28887,9194,2404
21504,58907,52426,2299,4182
21505,91697,84311,3543,3843
21506,115262,67098,40158,8006
21507,30639,15615,12436,2588
21521,58826,50839,4531,3456
21523,3,2,1,0
21604,29946,22327,5522,2097
22101,486344,377290,56630,52424
22102,229455,199810,11717,17928
22103,446945,393431,24554,28960
22131,174062,140648,25451,7963
22132,131650,16883,107165,7602
22133,209640,54521,142562,12557
22134,113671,5599,99788,8284
22135,332591,203781,105086,23724
22136,151434,23173,122154,6107
22137,268096,232152,13104,22840
22203,289055,235662,26747,26646
22205,74974,67373,3380,4221
22206,126223,59859,57247,9117
22207,376826,247799,83626,45401
22208,149699,103686,39332,6681
22209,320228,160157,127108,32963
22210,506823,421511,27243,58069
22211,303702,72131,207229,24342
22212,205020,132168,59361,13491
22213,404452,191028,183336,30088
22214,355166,295576,25844,33746
22215,192366,65269,111717,15380
22216,204243,80675,109616,13952
22219,91955,80603,1973,9379
22220,122975,97259,12165,13551
22221,134513,94891,31809,7813
22222,184570,115226,45233,24111
22223,125646,93,118593,6960
22224,173057,90,162963,10004
22225,113855,61306,42768,9781
22226,170077,0,160802,9275
22301,48948,44210,973,3765
22302,51275,44142,1041,6092
22304,88511,76695,472,11344
22305,54327,42389,4583,7355
22306,52756,42795,3684,6277
22325,69785,21758,43310,4717
22341,37544,23075,9202,5267
22342,51852,11719,37029,3104
22344,81363,9097,62960,9306
22361,10143,7,1,10135
22424,45710,191,42617,2902
22429,88352,73911,4715,9726
22461,73476,20167,45679,7630
23101,49757,48511,280,966
23102,20321,17737,1622,962
23103,66520,58379,2601,5540
23104,64532,52305,9636,2591
23105,70372,57176,8673,4523
23106,24928,11322,13334,272
23110,111926,102981,4994,3951
23111,76843,66308,8057,2478
23112,65038,61367,1283,2388
23113,94184,80404,10500,3280
23114,125173,85656,36960,2557
23115,48771,47218,981,572
23116,55779,50748,4296,735
23201,489766,440726,26469,22571
23202,585572,509043,38610,37919
23203,428427,389681,14269,24477
23204,158073,131689,19248,7136
23205,116786,105769,6966,4051
23206,219729,160233,52344,7152
23207,316408,300806,2194,13408
23208,72223,68155,2244,1824
23209,92749,85953,3595,3201
23210,133873,109716,18065,6092
23211,941427,832167,53502,55758
23212,207760,185491,14439,7830
23213,347202,276790,58353,12059
23214,181193,169077,3853,8263
23215,127126,119930,91,7105
23216,120070,110512,4738,4820
23217,107443,76764,26884,3795
23219,177440,154781,11660,10999
23220,223587,206759,7908,8920
23221,355034,331066,835,23133
23222,113882,108474,2521,2887
23223,112717,101175,5974,5568
23224,111518,99705,8955,2858
23225,62024,51220,7807,2997
23226,58166,46726,10685,755
23227,46752,44784,3,1965
23228,43071,32357,9143,1571
23229,68860,50189,16317,2354
23230,83932,76828,4216,2888
23231,281981,256734,7973,17274
23233,59884,50604,7184,2096
23234,64057,59093,1113,3851
23235,73495,68290,2129,3076
23236,62649,27381,33649,1619
23237,101628,94335,2542,4751
23238,44745,36890,6244,1611
23302,48050,38830,7523,1697
23342,17168,15748,14,1406
23361,36287,545,26872,8870
23362,36075,19662,15599,814
23424,28033,24471,2180,1382
23425,39713,35926,1500,2287
23427,14515,12751,1226,538
23441,63565,59176,1536,2853
23442,78924,74961,868,3095
23446,94236,88488,1429,4319
23447,61384,58420,1221,1743
23482,3676,50,1,3625
23501,104839,91393,7550,5896
23521,115,14,3,98
23561,102432,91910,2650,7872
23562,59106,54197,256,4653
23563,38470,35305,123,3042
24201,795954,617946,61962,116046
24202,436250,340066,50249,45935
24203,263795,202665,28888,32242
24204,542798,386795,52360,103643
24205,231264,188197,14865,28202
24207,369802,307949,20262,41591
24208,176176,125384,17277,33515
24209,51860,42155,466,9239
24210,179898,138308,3843,37747
24211,70120,34984,22916,12220
24212,169382,125583,2559,41240
24214,225527,165138,24264,36125
24215,217521,98550,81606,37365
24216,718394,470741,109640,138013
24303,17924,12798,4809,317
24324,44447,21123,20063,3261
24341,96131,84289,1693,10149
24343,16663,12414,2958,1291
24344,19189,13948,3710,1531
24441,136454,93541,18819,24094
24442,73638,63526,3326,6786
24443,113340,88573,6396,18371
24461,63608,54211,39,9358
24470,104548,52452,6130,45966
24471,78967,64640,2211,12116
24472,137404,99803,1595,36006
24543,101225,82716,4905,13604
24561,73730,42608,12185,18937
24562,94332,70785,4791,18756
25201,376323,293038,45759,37526
25202,216953,178214,10277,28462
25203,479131,318797,102314,58020
25204,152762,110434,25430,16898
25206,116673,99735,8541,8397
25207,103395,81458,11057,10880
25208,78333,62274,8739,7320
25209,339505,267839,30662,41004
25210,94099,64697,14420,14982
25211,65331,51363,8845,5123
25212,293443,197788,60300,35355
25213,337109,216763,72769,47577
25214,192098,139071,27791,25236
25383,115739,81130,19681,14928
25384,39792,19620,13852,6320
25421,1,0,1,0
25425,64093,38621,14408,11064
25441,18876,12127,3461,3288
25442,21523,10173,8384,2966
25443,61125,46711,4920,9494
26101,77551,68636,3684,5231
26102,40861,33035,4528,3298
26103,133207,111705,5282,16220
26104,47997,41648,3479,2870
26105,30246,25000,2059,3187
26106,40450,34165,3076,3209
26107,52160,42775,6653,2732
26108,187418,157248,7578,22592
26109,158272,136316,13335,8621
26110,88812,79947,4896,3969
26111,98134,75215,14850,8069
26201,496916,257109,149289,90518
26202,336700,284278,5541,46881
26203,296529,221869,15974,58686
26204,134576,125022,4141,5413
26205,159309,105729,24067,29513
26206,220603,168318,14839,37446
26207,77278,69618,4151,3509
26208,38549,36551,269,1729
26209,62487,59012,895,2580
26210,60517,50221,7051,3245
26211,81235,5667,68057,7511
26212,512098,391541,28123,92434
26213,245213,182742,20365,42106
26214,130226,63924,50857,15445
26322,27075,22049,3245,1781
26343,24349,18827,327,5195
26344,39749,31520,223,8006
26365,35579,15142,14254,6183
26366,57465,51639,1033,4793
26367,34127,26476,616,7035
26407,184162,132624,12402,39136
26463,63358,53276,659,9423
26465,117092,55490,38606,22996
27102,20821,20281,2,538
27103,22969,22075,60,834
27104,20776,19768,295,713
27107,20345,4803,15496,46
27108,25056,15197,9547,312
27109,18083,16233,1153,697
27111,15581,12078,3214,289
27113,31612,30380,316,916
27117,32387,31158,8,1221
27118,42599,41383,16,1200
27122,48403,43017,4178,1208
27123,45455,37296,6530,1629
27124,33869,29218,2920,1731
27125,32793,28549,3549,695
27126,66427,57847,5307,3273
27127,32766,31303,100,1363
27128,33920,30461,2490,969
27141,62778,59976,377,2425
27142,77255,72459,768,4028
27143,54067,49951,27,4089
27144,76853,69852,3813,3188
27145,73001,66529,2017,4455
27146,57222,52054,2597,2571
27147,38434,35262,217,2955
27202,181891,156201,10388,15302
27203,152640,138408,7911,6321
27204,64949,58327,549,6073
27205,106921,99753,2266,4902
27206,41406,36846,1729,2831
27207,230358,206464,3441,20453
27208,93319,81440,3109,8770
27209,64904,46357,15825,2722
27210,228108,182292,29970,15846
27211,164104,129618,18597,15889
27212,167787,158157,1287,8343
27213,103245,92085,2554,8606
27214,89401,73633,7850,7918
27215,131961,119162,3382,9417
27216,114093,94484,9891,9718
27217,80597,74350,957,5290
27218,71299,65616,1798,3885
27219,156742,131865,9014,15863
27220,83918,65564,10117,8237
27223,68049,59594,4347,4108
27224,51639,44300,4051,3288
27225,34948,31951,1387,1610
27226,42264,39228,585,2451
27227,269931,248997,8669,12265
27228,69353,58231,3647,7475
27229,43418,23905,14726,4787
27230,62793,57743,564,4486
27231,37809,35080,186,2543
27232,54150,44360,5088,4702
27301,18880,17107,105,1668
27321,34296,28265,1164,4867
27322,57997,43011,7965,7021
27361,45555,37010,4730,3815
27362,7213,306,5712,1195
27366,40186,32770,272,7144
27381,26260,22957,61,3242
27382,33204,27792,945,4467
27383,20459,17710,177,2572
28101,52373,39418,9946,3009
28102,45844,25286,18030,2528
28105,38231,16620,20159,1452
28106,47311,41700,3740,1871
28107,62356,49372,9295,3689
28108,95811,80061,10524,5226
28109,235827,146827,63801,25199
28110,35813,9693,24868,1252
28111,210851,98700,86852,25299
28201,673641,452056,132995,88590
28202,183824,151362,23303,9159
28203,170306,63842,94093,12371
28204,186168,148033,20593,17542
28205,213080,162343,12460,38277
28206,28438,21821,5161,1456
28207,100903,78782,11690,10431
28208,78912,54771,13649,10492
28209,549141,422304,53643,73194
28210,285082,109070,143156,32856
28212,110845,85819,13069,11957
28213,105420,65093,27110,13217
28214,141715,110822,19748,11145
28215,215803,92691,90730,32382
28216,78324,8185,59931,10208
28217,120641,88503,22365,9773
28218,114235,19339,76823,18073
28219,169843,104741,37136,27966
28220,184374,98995,51917,33462
28221,290123,219637,24426,46060
28222,211055,145992,35089,29974
28223,341680,140959,155116,45605
28224,237947,71135,114771,52041
28225,190708,81410,84560,24738
28226,293803,187664,49677,56462
28227,228045,22965,163397,41683
28228,158537,73113,64167,21257
28229,236222,140473,67161,28588
28301,63182,35626,16600,10956
28365,85163,34907,39583,10673
28381,62465,14336,38723,9406
28382,28921,23254,3393,2274
28442,54516,8954,36117,9445
28443,56242,7805,38425,10012
28446,58363,7449,39605,11309
28464,56732,48220,5057,3455
28481,87793,34182,27490,26121
28501,236648,160561,41000,35087
28585,187017,131035,25372,30610
28586,139401,112462,6254,20685
29201,432668,322201,72486,37981
29202,53893,23489,24424,5980
29203,111315,100363,2463,8489
29204,135018,108687,10252,16079
29205,122366,110378,3016,8972
29206,140777,121161,5843,13773
29207,171940,129764,23459,18717
29208,89156,76499,1993,10664
29209,126786,98035,17227,11524
29210,64362,29348,29548,5466
29211,63027,1981,50325,10721
29212,214728,120224,68437,26067
29322,69558,9455,50932,9171
29342,39809,14701,19642,5466
29343,19313,11041,6814,1458
29344,39128,29361,6463,3304
29345,14209,12493,372,1344
29361,15147,13738,49,1360
29363,57403,50321,2026,5056
29385,23630,18615,2141,2874
29386,31396,23016,3149,5231
29401,33410,29146,259,4005
29402,33849,18635,10732,4482
29424,18509,13416,3880,1213
29425,19125,10164,6853,2108
29426,39665,6084,28381,5200
29427,22501,10958,8392,3151
29441,60606,13289,37010,10307
29442,42026,4129,34246,3651
29443,45581,19407,19341,6833
29444,14356,5562,6201,2593
29446,22736,9741,8982,4013
29447,10230,7300,367,2563
29449,63624,59089,7,4528
29450,12089,5485,5261,1343
29451,7613,4957,1829,827
29452,32296,29796,144,2356
29453,34057,26644,2845,4568
30201,396119,259231,100297,36591
30202,128754,8669,103468,16617
30203,134689,52408,65423,16858
30204,52893,7209,40443,5241
30205,59615,26105,29026,4484
30206,300924,98059,160146,42719
30207,84117,58870,14615,10632
30208,206130,7638,169028,29464
30209,57458,5,50100,7353
30304,75892,6398,60237,9257
30341,98100,3945,79758,14397
30343,27345,1929,21852,3564
30344,27827,18645,5874,3308
30361,27586,6491,19269,1826
30362,38233,0,33906,4327
30366,159087,11430,129334,18323
30381,13999,0,11951,2048
30382,37933,3,34803,3127
30383,25209,6,22839,2364
30390,64007,18640,40671,4696
30391,66713,21624,36700,8389
30392,82547,5538,69927,7082
30401,85302,46077,27740,11485
30404,39076,10243,24142,4691
30406,38452,15802,14983,7667
30421,110361,86067,9090,15204
30422,9631,0,9116,515
30424,51691,40395,4651,6645
30427,6705,2558,3203,944
30428,88326,62671,13709,11946
31201,660653,427875,133802,98976
31202,276528,168396,77942,30190
31203,241372,163655,42965,34752
31204,66818,52973,9617,4228
31302,81591,38862,25648,17081
31325,69567,54373,6532,8662
31328,92061,49262,23674,19125
31329,128493,39396,58400,30697
31364,73918,25457,31487,16974
31368,2615,0,1728,887
31370,87271,6438,66320,14513
31371,107112,33252,52206,21654
31372,72142,3543,54930,13669
31381,1,0,1,0
31384,8561,0,7144,1417
31386,139521,30858,83847,24816
31389,98385,60314,20756,17315
31390,123853,83250,19178,21425
31401,129091,68762,34847,25482
31402,71617,51016,6865,13736
31403,66853,44532,11486,10835
32201,561263,200680,283235,77348
32202,402465,154611,108400,139454
32203,685208,255818,340789,88601
32204,405285,130914,27175,247196
32205,287218,104327,80293,102598
32206,310863,149962,103697,57204
32207,173536,83211,50078,40247
32209,390421,18602,287615,84204
32304,6820,1,72,6747
32343,210328,40608,117142,52578
32385,2,0,2,0
32386,88518,4855,57842,25821
32441,40659,2017,31132,7510
32448,81550,1918,61983,17649
32449,227622,58294,118995,50333
32501,138815,73200,29319,36296
32505,90941,54622,22756,13563
32525,27840,1895,19771,6174
32526,23056,4521,13561,4974
32527,8859,40,6562,2257
32528,121956,19510,77880,24566
33101,508951,271782,230473,6696
33102,134772,73180,59547,2045
33103,218451,43133,171745,3573
33104,179184,45069,132638,1477
33201,108752,1018,2880,104854
33202,747102,247669,408780,90653
33203,465017,516,376203,88298
33204,137749,79023,41949,16777
33205,223880,38,183364,40478
33207,286854,0,243201,43653
33208,224892,928,180719,43245
33209,402376,21835,314967,65574
33210,365137,181667,132271,51199
33211,153443,15,119036,34392
33212,176738,375,146765,29598
33213,210584,1866,170538,38180
33214,452908,20552,355265,77091
33215,327398,45,258178,69175
33216,121654,2,100601,21051
33303,8982,140,2,8840
33321,8241,0,12,8229
33323,1,0,1,0
33346,100027,60,77767,22200
33423,19007,0,16744,2263
33445,26435,2145,20445,3845
33461,98529,0,80366,18163
33586,13660,24,9748,3888
33606,149866,162,116528,33176
33622,65135,3572,50109,11454
33623,58461,4099,42949,11413
33643,20905,0,16263,4642
33645,1,0,1,0
33646,4,0,3,1
33663,90413,6,71723,18684
33666,219281,33,179097,40151
33681,205827,103,169646,36078
34101,35979,29037,5587,1355
34102,90830,71638,8291,10901
34103,73329,46990,17039,9300
34104,82520,62158,11471,8891
34105,243849,194629,19926,29294
34106,429612,338068,18785,72759
34107,119642,85402,13912,20328
34108,193666,113613,42949,37104
34202,558309,279592,178379,100338
34203,124123,95625,7287,21211
34204,452799,175379,197031,80389
34205,521163,387549,60302,73312
34207,851672,344870,322583,184219
34208,210951,122028,44920,44003
34209,524701,117468,289542,117691
34210,539016,228210,171231,139575
34211,51220,6488,33518,11214
34212,713382,38537,533850,140995
34213,213484,113262,59945,40277
34214,390354,61439,246760,82155
34215,152869,7311,114818,30740
34302,29613,23230,3253,3130
34304,37235,31934,445,4856
34307,63326,2323,52732,8271
34309,28397,23351,575,4471
34368,132032,15,100627,31390
34369,368191,66810,227543,73838
34431,50855,25829,17909,7117
34462,211638,10082,151690,49866
34545,236133,44731,111509,79893
35201,555727,181570,276854,97303
35202,295870,204006,42021,49843
35203,581266,285379,166778,129109
35204,350133,37666,240426,72041
35206,227793,13063,158924,55806
35207,96224,67299,14539,14386
35208,556861,23378,414771,118712
35210,113279,0,92508,20771
35211,205466,32049,133805,39612
35212,155005,4620,114819,35566
35213,239427,93341,100576,45510
35215,375244,211558,85968,77718
35216,128277,157,102163,25957
35305,200249,38,158941,41270
35321,11332,0,8992,2340
35341,28449,0,23108,5341
35343,64556,0,52158,12398
35344,50206,0,39075,11131
35462,4130,0,1,4129
35502,53491,23,43233,10235
36201,332307,196973,95174,40160
36202,144409,60423,59145,24841
36203,80244,20594,49207,10443
36204,279048,222532,20640,35876
36205,149372,1198,121003,27171
36206,189487,18932,136633,33922
36207,226847,48840,128607,49400
36208,287689,133531,105865,48293
36301,47509,33965,5859,7685
36302,35036,6151,22894,5991
36321,34948,25886,2934,6128
36341,62841,17127,37439,8275
36342,109201,79422,13260,16519
36368,138311,68044,46518,23749
36383,25230,20922,1518,2790
36387,51965,40495,3846,7624
36388,85498,58767,14085,12646
36401,20699,285,15493,4921
36402,23582,665,18568,4349
36403,47388,41350,3142,2896
36404,50440,9698,32175,8567
36405,52006,22930,19747,9329
36422,3,0,3,0
36466,1,0,1,0
36468,103707,13549,67130,23028
36489,101750,45443,41514,14793
37201,650010,81996,428996,139018
37202,230944,93939,92032,44973
37203,152711,121549,9329,21833
37204,67081,408,52478,14195
37205,180920,50160,49432,81328
37206,192955,2,140157,52796
37207,138723,0,97339,41384
37208,352372,0,203790,148582
37322,95218,0,22566,72652
37324,96839,200,26102,70537
37341,104678,44338,37775,22565
37364,9076,0,7369,1707
37381,1,0,1,0
37386,16485,9572,5517,1396
37387,121862,557,70050,51255
37403,20373,14198,3494,2681
37404,56488,32814,10688,12986
37406,127832,12373,90461,24998
38201,678933,185035,138753,355145
38202,589612,48228,200439,340945
38203,407339,66170,104587,236582
38204,153616,8175,98726,46715
38205,180728,74830,2271,103627
38206,347439,19112,110902,217425
38207,339892,22005,95660,222227
38209,15,0,1,14
38210,214681,0,60762,153919
38213,263902,9408,134069,120425
38214,430025,0,331973,98052
38215,130694,0,24848,105846
38356,47721,3184,37030,7507
38386,218405,0,130316,88089
38401,42590,2328,32721,7541
38402,81404,0,64398,17006
38422,188249,0,120980,67269
38442,138708,0,88749,49959
38484,51152,0,39242,11910
38488,124900,0,93368,31532
38506,156238,0,107400,48838
39201,537476,324318,108546,104612
39202,100626,37181,6968,56477
39203,139359,49263,3220,86876
39204,201690,124323,20223,57144
39205,153304,97462,7065,48777
39206,119079,52520,5431,61128
39208,144808,97799,23633,23376
39209,112271,69923,18349,23999
39210,328711,193140,63933,71638
39211,169787,107188,26818,35781
39212,296520,185580,53232,57708
39301,25596,4866,2032,18698
39303,10803,49,7450,3304
39304,40599,27218,7359,6022
39305,31711,13900,9340,8471
39306,13304,1712,8984,2608
39307,34149,3755,3356,27038
39341,58949,17244,26457,15248
39344,143235,25999,84106,33130
39363,81914,14559,53689,13666
39364,7895,0,6812,1083
39386,193530,88082,64778,40670
39387,216039,1569,149359,65111
39401,58954,25788,20492,12674
39402,100444,7697,51117,41630
39403,133532,70686,25598,37248
39405,74343,16,63432,10895
39410,45175,1635,35916,7624
39411,106175,310,45921,59944
39412,211114,63284,105402,42428
39424,50667,23999,19455,7213
39427,29658,180,18866,10612
39428,128415,82042,24243,22130
40101,104743,89993,5132,9618
40103,85267,13567,60914,10786
40105,26268,24740,97,1431
40106,92644,86121,1312,5211
40107,236347,173551,35568,27228
40108,51425,41546,7266,2613
40109,197033,160689,22904,13440
40131,141590,121901,11544,8145
40132,89531,82164,1765,5602
40133,40401,32868,5217,2316
40134,103319,96201,2091,5027
40135,152938,126179,16117,10642
40136,54231,47179,4305,2747
40137,123557,56122,53382,14053
40202,164211,128154,23117,12940
40203,456982,121967,278712,56303
40204,114231,95675,7859,10697
40205,235113,16713,195507,22893
40206,85691,54564,22024,9103
40207,129888,6473,104382,19033
40210,369007,119,345567,23321
40211,82566,27965,46444,8157
40212,85930,64725,13605,7600
40213,132339,11704,94772,25863
40214,94039,0,76896,17143
40215,43295,520,41360,1415
40216,92747,49683,35349,7715
40217,107064,1977,91641,13446
40218,41939,9680,29855,2404
40219,46903,0,45490,1413
40220,144877,7976,129681,7220
40221,60794,5838,54218,738
40223,78026,64672,5806,7548
40224,83873,2014,71230,10629
40225,126860,4,102381,24475
40226,141560,100683,18831,22046
40227,125018,432,96468,28118
40228,239934,106926,97252,35756
40229,133710,9260,102158,22292
40230,236304,1386,200864,34054
40231,60972,6317,48935,5720
40341,39086,0,33814,5272
40342,36496,92,29875,6529
40343,23263,0,19830,3433
40344,28704,5,24825,3874
40345,38593,31330,2255,5008
40348,24291,7,21570,2714
40349,32053,0,25951,6102
40381,13091,130,12354,607
40382,20922,3,20481,438
40383,51405,145,48984,2276
40384,33125,15,32573,537
40401,24693,19963,2123,2607
40402,295,0,253,42
40421,30467,0,25209,5258
40447,84107,32986,38864,12257
40448,27903,2,23280,4621
40463,2,1,1,0
40483,1,0,1,0
40503,36089,0,30688,5401
40522,38835,0,35853,2982
40541,19789,0,8243,11546
40543,13171,0,16,13155
40544,56864,0,48526,8338
40546,7190,0,10,7180
40601,38166,20174,12210,5782
40602,65524,44770,10223,10531
40604,12200,2707,8101,1392
40605,37474,0,32899,4575
40608,20577,14895,3133,2549
40609,19811,5394,10442,3975
40610,48310,11512,30638,6160
40621,49389,9504,30355,9530
40625,117413,68,88422,28923
40642,12915,0,10448,2467
40646,50778,0,39668,11110
40647,95181,3358,70360,21463
41201,408667,47089,316783,44795
41202,565162,835,384255,180072
41203,103428,3226,83446,16756
41204,86190,619,76649,8922
41205,288709,6813,194788,87108
41206,238561,7,197290,41264
41207,121780,0,22956,98824
41208,115293,0,97588,17705
41209,149330,0,1017,148313
41210,115924,7247,89750,18927
41302,3111,0,1,3110
41303,1796,0,7,1789
41304,2056,0,3,2053
41324,2,0,1,1
41327,43178,27,35604,7547
41341,25385,57,19999,5329
41345,16561,111,13321,3129
41346,68232,3010,52244,12978
41387,58018,0,47901,10117
41401,76682,65,4083,72534
41423,13959,20,11756,2183
41424,25100,125,21508,3467
41425,85361,1188,68095,16078
41441,55655,0,29522,26133
42201,638308,344969,230504,62835
42202,622621,402314,167849,52458
42203,122492,24674,37090,60728
42204,382563,27045,294053,61465
42205,147965,46597,88442,12926
42207,252704,103269,118581,30854
42208,178521,50908,102866,24747
42209,201298,64999,100128,36171
42210,244226,305,205296,38625
42211,261460,108860,115951,36649
42212,248600,0,207573,41027
42213,244513,4298,197794,42421
42214,283462,29171,195192,59099
42307,52573,1504,44374,6695
42308,43518,779,36882,5857
42321,68431,12,61432,6987
42322,46112,2,39450,6660
42323,60733,2920,50767,7046
42342,1,0,1,0
42382,2,0,1,1
42383,28161,200,23050,4911
42389,2450,0,2,2448
42391,43602,93,36164,7345
42411,149070,0,129357,19713
42421,1,0,1,0
43101,83687,65281,14847,3559
43102,105800,24200,75091,6509
43103,147630,133116,2414,12100
43104,201611,109034,77780,14797
43105,202336,126941,62147,13248
43201,8736,74,24,8638
43202,394663,221704,132094,40865
43203,95906,0,84738,11168
43204,89987,1954,78154,9879
43205,76522,0,67660,8862
43206,191971,731,170545,20695
43208,249100,11836,208042,29222
43210,184304,34116,128025,22163
43211,83259,4244,68811,10204
43212,137282,3,121636,15643
43213,209663,377,186042,23244
43214,130977,19563,93950,17464
43215,534939,1761,470639,62539
43216,73844,310,66560,6974
43348,114864,0,100182,14682
43364,24592,0,21886,2706
43365,1,0,1,0
43367,74113,0,66318,7795
43368,30771,194,28208,2369
43369,99427,0,89176,10251
43403,71688,1535,63789,6364
43404,47483,1735,43049,2699
43422,3,0,3,0
43423,34254,9906,19691,4657
43424,55974,25193,23742,7039
43425,18651,8,15308,3335
43428,58653,14779,36328,7546
43432,25961,1040,21949,2972
43433,66439,10,57412,9017
43441,89927,77298,4802,7827
43442,27292,19244,6096,1952
43443,76713,65067,6478,5168
43444,59038,0,51808,7230
43447,262676,125923,104239,32514
43463,1,0,1,0
43468,33245,7,28105,5133
43482,113603,1,95781,17821
43484,26832,0,23881,2951
43501,52370,0,47238,5132
43505,53781,28666,18511,6604
43506,18739,0,16185,2554
43507,17495,1,14964,2530
43510,33794,0,29719,4075
43511,16505,9531,6271,703
43512,28376,4,24773,3599
43513,52492,0,47766,4726
43514,66814,16,60139,6659
43531,52374,0,46583,5791
44201,699697,536680,97665,65352
44202,129333,106242,12062,11029
44203,338294,188616,102965,46713
44204,289584,2203,253813,33568
44205,379681,85708,234005,59968
44206,287946,235769,21678,30499
44207,98852,74269,14624,9959
44208,332986,196957,87768,48261
44209,198876,708,171121,27047
44210,237703,99841,103308,34554
44211,400401,303875,37650,58876
44212,420443,198091,170979,51373
44213,187569,1853,152670,33046
44214,291379,8558,234090,48731
44322,11499,11,9069,2419
44341,86739,26247,50124,10368
44461,79319,29290,39520,10509
44462,108185,61929,31875,14381
44522,2,1,1,0
45201,674179,295439,234315,144425
45202,517122,66069,382163,68890
45203,343784,174220,70640,98924
45204,278190,77560,95773,104857
45205,227084,94408,121165,11511
45206,183361,99564,30962,52835
45207,170620,119627,30128,20865
45208,172095,105922,45088,21085
45209,127527,28565,86179,12783
45321,4998,0,29,4969
45322,6135,0,91,6044
45341,62404,1423,52220,8761
45345,4,0,3,1
45361,61188,0,56530,4658
45362,3585,1,16,3568
45382,90267,32368,47192,10707
45383,31084,3413,24379,3292
45401,54141,12406,34603,7132
45402,68108,0,57123,10985
45403,12721,884,9725,2112
45404,29501,295,24222,4984
45405,82865,1241,72622,9002
45406,53530,183,43836,9511
45421,51286,1351,42163,7772
45429,38762,0,34562,4200
45430,42331,17679,20440,4212
45431,121904,8441,89457,24006
45441,119464,21130,83976,14358
45442,75380,1769,61781,11830
45443,52583,13203,34068,5312
46201,733138,383182,299839,50117
46203,334379,86859,214368,33152
46204,103806,0,90047,13759
46206,140285,2411,120641,17233
46208,215430,1072,185356,29002
46209,22677,65,31,22581
46210,180425,16857,140070,23498
46211,2,0,2,0
46213,117858,47407,57793,12658
46214,84023,36748,35550,11725
46215,473924,3913,410565,59446
46216,317174,0,282460,34714
46217,308393,0,269038,39355
46218,411564,3723,362531,45310
46219,118923,5285,98614,15024
46220,337540,119,291693,45728
46221,202418,3,179685,22730
46222,120101,61129,46174,12798
46223,431952,64,374864,57024
46224,171966,1356,169329,1281
46225,183830,1781,181377,672
46303,3830,2115,1088,627
46304,11215,5657,4166,1392
46344,1,0,1,0
46383,1,0,1,0
46392,197438,1223,171422,24793
46404,104512,44,90623,13845
46421,10322,62,27,10233
46441,6257,0,83,6174
46442,6843,0,960,5883
46443,8168,12,17,8139
46452,85195,194,72265,12736
46467,1,0,1,0
46468,107642,0,98550,9092
46482,32601,0,29748,2853
46485,2,0,2,0
46490,61824,5567,47988,8269
46491,91190,41743,39058,10389
46492,90989,21531,56898,12560
46501,82508,13159,60192,9157
46502,60243,16004,39323,4916
46505,97888,9,83259,14620
46523,24249,14184,4372,5693
46524,32183,24227,5792,2164
46525,76318,56045,14800,5473
46527,35001,7398,21591,6012
46529,69617,36540,27405,5672
46530,74773,38660,27736,8377
46531,36334,14620,17188,4526
46532,47377,26488,16967,3922
46533,43416,290,35245,7881
46534,45621,803,37371,7447
46535,29680,0,27805,1875
47201,132331,0,127876,4455
47202,2,0,2,0
47205,61729,339,57225,4165
47207,109830,480,98944,10406
47208,66046,66,62503,3477
47209,137113,173,123514,13426
47210,82329,300,75015,7014
47211,107187,1545,99755,5887
47212,47527,0,45306,2221
47213,207736,10445,185030,12261
47214,201440,29436,159222,12782
47215,110296,0,101108,9188
47301,48356,0,42548,5808
47302,37124,0,33707,3417
47303,15651,0,14030,1621
47306,52748,0,48139,4609
47308,75220,0,70514,4706
47311,49542,1,45458,4083
47313,23882,0,22357,1525
47314,34726,0,31581,3145
47315,29731,0,28495,1236
47324,61654,22,56404,5228
47325,20922,144,19578,1200
47326,29486,938,27373,1175
47327,30906,256,27543,3107
47328,37376,2,33949,3425
